,object_id,address1,address2,city,zip_code,state_code,country_code,latitude,longitude
23588,c:2503,Citadel International Suite 340,,Orlando,32822,FL,USA,0.0,0.0
23589,c:25030,2385 Bering Dr.,,San Jose,95131,CA,USA,37.3825306,-121.91983059999998
23590,c:250313,,,Dallas,0,TX,USA,0.0,0.0
23591,c:25032,1804 Garnet Avenue #455,,San Diego,92109,CA,USA,32.801402,-117.236558
23592,c:250325,,,Austin,0,TX,USA,0.0,0.0
23593,c:25033,1601 Wilshire Blvd,,Santa Monica,90403,CA,USA,34.028701,-118.486966
23594,c:250338,,,Buffalo,0,NY,USA,42.8864468,-78.8783689
23595,c:25035,2440 Sandy Plains Bld 2,,Marietta,30060,GA,USA,0.0,0.0
23596,c:25036,"810 3rd Avenue, Suite 120",,Seattle,98104,WA,USA,47.60426629999999,-122.33284009999998
23597,c:250381,,,Springfield,0,MO,USA,37.20895720000001,-93.2922989
23598,c:250387,,,San Francisco,0,CA,USA,37.7749295,-122.4194155
23599,c:250390,,,San Francisco,0,CA,USA,37.7749295,-122.4194155
23600,c:250396,,,Poquoson,0,VA,USA,37.1223664,-76.3457773
23601,c:250429,,,Seattle,0,WA,USA,47.6062095,-122.33207079999998
23602,c:250446,,,San Francisco,0,CA,USA,37.7749295,-122.4194155
23603,c:25045,"369 Lexington Avenue, 17th Floor",,New York,10017,NY,USA,42.2774845,-74.304914
23604,c:25048,,,Los Angeles,0,CA,USA,34.052187,-118.243425
23605,c:250485,,,Orlando,0,FL,USA,28.5383355,-81.3792365
23606,c:25049,,,Newark,0,CA,USA,0.0,0.0
23607,c:2505,1100 Park Place,Suite 250,San Mateo,94403,CA,USA,37.5449873,-122.29139440000002
23608,c:25050,,,Los Angeles,0,CA,USA,34.052187,-118.243425
23609,c:250525,,,Mead,0,WA,USA,47.7664789,-117.3552741
23610,c:250593,,,San Francisco,0,CA,USA,37.7749295,-122.4194155
23611,c:2506,One Market Plaza,"Spear Tower, Suite 1900",San Francisco,94105,CA,USA,37.7944479,-122.3948691
23612,c:250607,,,Seattle,0,WA,USA,47.6062095,-122.33207079999998
23613,c:250623,,,Silicon Valley,0,CA,USA,37.3702856,-122.04073490000002
23614,c:25064,12400 Whitewater Drive,Suite 150,Minnetonka,55343,MN,USA,44.89789,-93.439465
23615,c:250656,,,Dallas,0,TX,USA,32.780139899999995,-96.8004511
23616,c:25067,1503 East Kiehl Ave.,,Sherwood,72120,AR,USA,34.833174,-92.216679
23617,c:25068,1503 East Kiehl Ave.,,Sherwood,72120,AR,USA,34.833174,-92.216679
23618,c:2507,199 Fremont St,Fl 4,San Francisco,94105,CA,USA,37.7892685,-122.3951844
23619,c:25070,Odranska 1,,Zagreb,100000,NY,USA,45.792643,15.962649
23620,c:25071,6914 Red Barn Road,,Crystal Lake,60012,IL,USA,42.2796339,-88.33397679999999
23621,c:250713,,,Phoenix,0,AZ,USA,33.4483771,-112.0740373
23622,c:250720,,,Glendale,0,CA,USA,34.1425078,-118.255075
23623,c:25074,209 Sandusky Street,,Pittsburgh,15212,PA,USA,40.4490174,-80.0024183
23624,c:250741,,,San Francisco,0,CA,USA,37.7749295,-122.4194155
23625,c:25076,460 W 34th St.,14th Floor,New York,10001,NY,USA,0.0,0.0
23626,c:250780,,,San Francisco,0,CA,USA,37.7749295,-122.4194155
23627,c:25079,PO Box 371627,,Decatur,30037,GA,USA,33.7749,-84.2965
23628,c:2508,"5565 Glenridge Conn., NE",,Atlanta,30342,GA,USA,33.9054158,-84.36031329999999
23629,c:25080,2291 Wood Oak Dr,,Herndon,20171,VA,USA,38.952289,-77.35100600000001
23630,c:250809,,,San Diego,0,CA,USA,32.7153292,-117.1572551
23631,c:25081,1438 9th Street,,Santa Monica,90401,CA,USA,0.0,0.0
23632,c:25082,"2330 West Joppa Road, Suite 330",,Baltimore,21093,MD,USA,39.418504,-76.66826800000003
23633,c:250831,,,San Francisco,0,CA,USA,37.7749295,-122.4194155
23634,c:250834,,,Los Angeles,0,CA,USA,34.0522342,-118.24368490000002
23635,c:250862,,,Lancaster,0,TX,USA,32.5920798,-96.7561082
23636,c:250884,,,Austin,0,TX,USA,30.267153000000004,-97.7430608
23637,c:25089,"45 Main Street, Suite 538",,Brooklyn,11201,NY,USA,40.7028474,-73.99068129999998
23638,c:250906,,,Irvine,0,CA,USA,33.6839473,-117.7946942
23639,c:25092,15610 Elsmere Court,,Bowie,20716,MD,USA,38.9469509,-76.7302738
23640,c:25093,"Clifton House, 75 Fort Street, PO Box 1350",Suite 300,Grand Cayman,KY1-1108,CA,USA,0.0,0.0
23641,c:25094,224 Airport Parkway,Suite 550,San Jose,95110,CA,USA,37.3693049,-121.922509
23642,c:25099,,,Sanford,0,FL,USA,28.802861199999995,-81.269453
23643,c:250999,,,Seattle,0,WA,USA,47.6062095,-122.33207079999998
23644,c:251,855 Oak Grove Ave.,Suite 100,Menlo Park,94025,CA,USA,37.451026,-122.18676
23645,c:2510,700 Airport Blvd #470,,Burlingame,94010,CA,USA,37.590056,-122.347654
23646,c:25101,7761 Waterloo Road,,Jessup,20794,MD,USA,0.0,0.0
23647,c:251035,,,Danville,0,CA,USA,37.8215929,-121.9999606
23648,c:25104,"Mopac Exp,",Suite 200,Austin,78746,TX,USA,30.252861,-97.870509
23649,c:251040,,,Dallas,0,TX,USA,32.780139899999995,-96.8004511
23650,c:251043,,,San francisco,0,CA,USA,37.7749295,-122.4194155
23651,c:25106,2835 Miami Village Drive,,Miamisburg,45342,OH,USA,0.0,0.0
23652,c:25108,30 Maiden Lane,6th Floor,San Francisco,94108,CA,USA,0.0,0.0
23653,c:25109,500 NW 9th Ave.,,Portland,97209,OR,USA,45.5265721,-122.6802223
23654,c:251104,,,LA Jolla,0,CA,USA,32.84722,-117.27333
23655,c:251114,,,San Francisco,0,CA,USA,37.7749295,-122.4194155
23656,c:25112,56 West 22nd Street,10th Floor,New York,11217,NY,USA,40.744697,-73.989947
23657,c:251127,,,Orlando,0,FL,USA,28.5383355,-81.3792365
23658,c:251142,,,San Mateo,0,CA,USA,37.56299170000001,-122.3255254
23659,c:251144,,,Los Angeles,0,CA,USA,34.0522342,-118.24368490000002
23660,c:2512,2054 University Avenue,Floor #2,Berkeley,94704,CA,USA,37.87168,-122.269494
23661,c:25120,125 High St,"High Street Tower, 28th Floor",Boston,02110,MA,USA,0.0,0.0
23662,c:251202,,,San Jose,0,CA,USA,37.3393857,-121.8949555
23663,c:251214,,,Herndon,0,VA,USA,38.9695545,-77.38609759999999
23664,c:25122,PO Box 668,,Norton,24273-0668,VA,USA,0.0,0.0
23665,c:251229,,,Hixson,0,TN,USA,35.137265,-85.23682190000002
23666,c:25124,1912 Main Street,,Fortuna,95540,CA,USA,0.0,0.0
23667,c:251244,,,Cheyenne,0,WY,USA,41.1399814,-104.8202462
23668,c:251254,,,Chicago,0,IL,USA,41.8781136,-87.62979820000002
23669,c:251282,,,Cromwell,0,CT,USA,41.5950989,-72.6453705
23670,c:251283,,,Yorba Linda,0,CA,USA,33.888625899999994,-117.8131125
23671,c:251295,,,San Francisco,0,CA,USA,37.7749295,-122.4194155
23672,c:2513,,,New York,10011,NY,USA,40.7431477,-73.99342879999998
23673,c:251312,,,Irvine,0,CA,USA,33.6839473,-117.7946942
23674,c:25132,257 S. Fair Oaks Ave.,Suite 110,Pasadena,91105,CA,USA,34.142973,-118.140553
23675,c:25134,3450 Broad St. Suite 107,,San Luis Obispo,93401,CA,USA,35.2543042,-120.6460235
23676,c:251342,221 1st Street North,#110,Minneapolis,55401,MN,USA,44.983334,-93.26667
23677,c:25137,,,San Francisco,0,CA,USA,37.775196,-122.419204
23678,c:251370,,,Chappel Hill,0,NC,USA,35.91319960000001,-79.05584449999998
23679,c:25138,,,0,0,FL,USA,0.0,0.0
23680,c:251382,,,Seattle,0,WA,USA,47.6062095,-122.33207079999998
23681,c:25139,630 Gateway Blvd,,South San Francisco,94080-7014,CA,USA,37.656246,-122.399735
23682,c:2514,3 37th Ave,Suite 8,San Mateo,94403,CA,USA,37.534317,-122.294847
23683,c:25140,1500 East Gude Drive,,Rockville,20850,MD,USA,0.0,0.0
23684,c:25141,2155 Analysis Drive,,Bozeman,59718,MT,USA,45.6686485,-111.0662396
23685,c:251411,,,Chicago,0,IL,USA,41.8781136,-87.62979820000002
23686,c:25144,3630 East Kemper Road,,Sharonville,45241,OH,USA,39.283781,-84.404432
23687,c:25146,561 Vinings Estates Drive,,Atlanta,30126,GA,USA,33.83331,-84.523831
23688,c:251460,,,McChord,0,WA,USA,47.1058333,-122.5644444
23689,c:251466,,,NYC,0,NY,USA,40.7143528,-74.00597309999998
23690,c:25149,1020 East Meadow Circle,,Palo Alto,94303-4230,CA,USA,37.431409,-122.10649
23691,c:251494,,,Brooklyn,0,NY,USA,40.65,-73.95
23692,c:251499,,,Chicago,0,IL,USA,41.8781136,-87.62979820000002
23693,c:25151,1169 Redwood City,,California,94061,CA,USA,0.0,0.0
23694,c:251528,,,Greenville,0,MI,USA,43.1775314,-85.25279870000001
23695,c:251529,12355 Sunrise Valley Drive Suite 340,,Reston,20191,VA,USA,0.0,0.0
23696,c:251561,,,Los Angeles,0,CA,USA,34.0522342,-118.24368490000002
23697,c:251600,,,Cincinnati,0,OH,USA,39.1031182,-84.5120196
23698,c:25161,605 East Huntington Drive,Suite 201,Monrovia,91016,CA,USA,0.0,0.0
23699,c:25162,790 Memorial Drive,,Cambridge,02139,ME,USA,42.3595196,-71.1156913
23700,c:251652,,,Marina Del Ray,0,CA,USA,33.980289299999995,-118.4517449
23701,c:251655,,,Chicago,0,IL,USA,41.8781136,-87.62979820000002
23702,c:251662,,,Charleston,0,SC,USA,32.776565600000005,-79.93092159999998
23703,c:251666,,,San Francisco,0,CA,USA,37.7749295,-122.4194155
23704,c:251681,,,Phoenix,0,AZ,USA,33.4483771,-112.0740373
23705,c:251690,,,Park city,0,UT,USA,40.6460622,-111.4979729
23706,c:251692,,,Chicago,0,IL,USA,41.8781136,-87.62979820000002
23707,c:2517,2853 Ontario Road #501,,Washington,20009,DC,USA,0.0,0.0
23708,c:251713,,,Reynoldsburg,0,OH,USA,39.95478610000001,-82.8121191
23709,c:251731,,,Providence,0,RI,USA,41.8239891,-71.4128343
23710,c:25176,1550 Bryant St.,Suite 400,San Francisco,94103,CA,USA,37.767575,-122.411157
23711,c:251770,,,Plano,0,TX,USA,33.0198431,-96.6988856
23712,c:251801,,,Miami,0,FL,USA,25.7889689,-80.2264393
23713,c:251845,,,Columbus,0,OH,USA,39.9611755,-82.9987942
23714,c:251861,,,Ann Arbor,0,MI,USA,42.2808256,-83.7430378
23715,c:251863,,,Kennebunkport,0,ME,USA,43.36173270000001,-70.47672740000002
23716,c:25187,6120 Windward Parkway,Suite 290,Alpharetta,30005,GA,USA,34.093625,-84.242809
23717,c:25188,323 Pitkin Street 111 Founders Plaza,Suite 1600,East Hartford,06108,CT,USA,0.0,0.0
23718,c:2519,305 Walnut St,,Redwood City,94063,CA,USA,37.386774,-121.98766100000002
23719,c:251932,,,San Diego,0,CA,USA,32.7153292,-117.1572551
23720,c:25195,100 Calle Iglesia,,San Clemente,92672,CA,USA,33.4491774,-117.5917143
23721,c:251973,,,Los Angeles,0,CA,USA,34.0522342,-118.24368490000002
23722,c:25198,332 Congress Street,,Boston,02210,MA,USA,0.0,0.0
23723,c:251994,,,New York City,0,NY,USA,40.7143528,-74.00597309999998
23724,c:251995,,,Philadelphia,0,PA,USA,39.952335,-75.16378900000002
23725,c:2520,320 Pioneer Way,,Mountain View,94041,CA,USA,37.38687,-122.067979
23726,c:252000,,,Morisville,0,NC,USA,35.823483,-78.8255621
23727,c:252011,,,Roswell,0,GA,USA,34.0231553,-84.3615928
23728,c:252021,,,Elgin,0,IL,USA,42.0372487,-88.2811895
23729,c:252032,,,Los Angeles,0,CA,USA,34.0522342,-118.24368490000002
23730,c:252034,,,Philadelphia,0,PA,USA,39.952335,-75.16378900000002
23731,c:252039,,,Ann arbor,0,MI,USA,42.2808256,-83.7430378
23732,c:252040,,,Danville,0,PA,USA,40.96342,-76.6127329
23733,c:252048,,,Washington,0,DC,USA,38.9072309,-77.03646409999998
23734,c:252065,,,Hudson,0,OH,USA,41.240056,-81.440667
23735,c:252074,,,Cleveland,0,OH,USA,41.4994954,-81.6954088
23736,c:252079,,,Boston,0,TX,USA,33.4598415,-94.4154787
23737,c:25210,310 Utah Ave,Suite 150,South San Francisco,94080,CA,USA,37.647198,-122.394584
23738,c:25211,"103, Carnegie Center Suite 201",,Princeton,08540,NJ,USA,0.0,0.0
23739,c:25212,200 Wheeler Road,,Burlington,01803,MA,USA,0.0,0.0
23740,c:25213,400 Chester Field Parkway,,Malvern,19355,PA,USA,0.0,0.0
23741,c:25217,893 North Warson Road,,St. Louis,63141,MO,USA,38.6721461,-90.3949118
23742,c:25218,560 S Winchester Blvd,,San Jose,95128,CA,USA,0.0,0.0
23743,c:2522,1440 N. Kingsbury,,Chicago,60626,IL,USA,42.010632,-87.66830999999998
23744,c:25220,56 Kearney Road,,Needham,02494,MA,USA,42.3058422,-71.229256
23745,c:252215,,,Los Angeles,0,CA,USA,0.0,0.0
23746,c:25222,14111 Scottslawn Road,,Marysville,43041,OH,USA,0.0,0.0
23747,c:252225,,,Brooklyn,0,NY,USA,0.0,0.0
23748,c:252230,,,Madison,0,WI,USA,0.0,0.0
23749,c:252241,,,San Francisco,0,CA,USA,0.0,0.0
23750,c:252262,,,Denver,0,CO,USA,0.0,0.0
23751,c:252264,,,Manchester,0,TN,USA,0.0,0.0
23752,c:252272,,,Atlanta,0,GA,USA,0.0,0.0
23753,c:252275,,,Morris Plains,0,NJ,USA,0.0,0.0
23754,c:25228,196 Haviland Court,,Stamford,06903,CT,USA,0.0,0.0
23755,c:252282,,,Boston,0,MA,USA,0.0,0.0
23756,c:252296,,,San Marcos,0,CA,USA,0.0,0.0
23757,c:25230,34 Farnsworth Street,4th Floor,Boston,02210,MA,USA,42.362856,-71.083762
23758,c:252324,59 Elm Street,Second Floor,New Haven,06510,CT,USA,0.0,0.0
23759,c:25235,19 W44th Street,Suite 611-12,New York,10036,NY,USA,40.755531,-73.980861
23760,c:252356,,,Dallas,0,TX,USA,0.0,0.0
23761,c:252362,,,Los angeles,0,CA,USA,0.0,0.0
23762,c:252364,,,Boston,0,MA,USA,0.0,0.0
23763,c:252367,,,Miami,0,FL,USA,0.0,0.0
23764,c:25237,2425 Olympic Blvd.,Suite 500 East,Santa Monica,90404,CA,USA,34.028172999999995,-118.471235
23765,c:252370,,,Mountain View,0,CA,USA,0.0,0.0
23766,c:252398,,,Harrisburg,0,NC,USA,0.0,0.0
23767,c:25240,1 Great Valley Parkway,Suite 12,Malvern,19355,PA,USA,40.065531,-75.53121999999998
23768,c:252400,,,San Francisco,0,CA,USA,0.0,0.0
23769,c:25241,343 Oyster Point Boulevard,,South San Francisco,94080-1913,CA,USA,37.6625446,-122.3888507
23770,c:25244,4755 Walnut St,,Boulder,80301,CO,USA,40.019624,-105.240649
23771,c:25245,233 Needham Street,,Newton,02464,ME,USA,42.30973779999999,-71.214605
23772,c:25247,16 Esquire Road,,North Billerica,01862,ME,USA,42.56282,-71.304385
23773,c:252474,,,SantaCruz,0,CA,USA,0.0,0.0
23774,c:252477,,,San Diego,0,CA,USA,0.0,0.0
23775,c:25248,27700A SW Parkway Avenue,,Wilsonville,97070,OR,USA,0.0,0.0
23776,c:252486,,,Baltimore,0,OH,USA,0.0,0.0
23777,c:25249,"4160 Hacienda Drive, Suite 100",,Pleasanton,94588,CA,USA,37.686513,-121.895516
23778,c:252492,,,Frederick,0,MD,USA,0.0,0.0
23779,c:25250,2686 Middlefield Road,Suite C,Redwood City,94063,CA,USA,37.476863,-122.2116675
23780,c:252527,,,Wilmington,0,DE,USA,0.0,0.0
23781,c:252530,,,San Francisco,0,CA,USA,0.0,0.0
23782,c:252539,,,San Francisco,0,CA,USA,0.0,0.0
23783,c:252544,,,Houston,0,TX,USA,0.0,0.0
23784,c:252545,,,New York City,0,NY,USA,0.0,0.0
23785,c:252556,,,New York,0,NY,USA,0.0,0.0
23786,c:25256,95 Sawyer Road,,Waltham,02453,MA,USA,42.362356,-71.25689
23787,c:252578,,,San Antonio,0,TX,USA,0.0,0.0
23788,c:25259,202 n huntington st,,syracuse,46567,IN,USA,41.423309,-85.7487371
23789,c:25260,501 Silverside Rd,Suite 105,Wilmington,19809,DE,USA,39.786974,-75.4853849
23790,c:252611,,,Zanesville,0,OH,USA,0.0,0.0
23791,c:252624,,,Cincinati,0,OH,USA,0.0,0.0
23792,c:252626,,,Nashville,0,TN,USA,0.0,0.0
23793,c:252663,,,Providence,0,RI,USA,0.0,0.0
23794,c:252676,,,Evansville,0,IL,USA,0.0,0.0
23795,c:25268,1260 W Madison St,,Chicago,60607,IL,USA,0.0,0.0
23796,c:252690,,,Ormond Beach,0,FL,USA,0.0,0.0
23797,c:252696,,,Fairfax,0,VA,USA,0.0,0.0
23798,c:252707,,,DC,0,WA,USA,0.0,0.0
23799,c:25272,475 Commonwealth Avenue,,Boston,02215,MA,USA,42.349399,-71.093614
23800,c:252720,,,Austin,0,TX,USA,0.0,0.0
23801,c:252730,,,Boulder,0,CO,USA,0.0,0.0
23802,c:252751,500 Crescent Court,Suite 220,Dallas,75201,TX,USA,0.0,0.0
23803,c:252763,,,Lafayette,0,LA,USA,0.0,0.0
23804,c:252770,,,Washington DC,0,DC,USA,0.0,0.0
23805,c:252771,,,St. Louis,0,MO,USA,0.0,0.0
23806,c:252773,,,Philldelphia,0,PA,USA,0.0,0.0
23807,c:252774,,,Minnisota,0,TX,USA,0.0,0.0
23808,c:252775,,,Tampa,0,FL,USA,0.0,0.0
23809,c:252782,,,San francisco,0,CA,USA,0.0,0.0
23810,c:252786,,,Strasburg,0,VA,USA,0.0,0.0
23811,c:25279,13134 Carter Road,,Cleveland,44077,OH,USA,41.701368,-81.165981
23812,c:2528,2776 University Drive,,Coral Springs,33065,FL,USA,26.398866,-80.10060899999998
23813,c:25280,"10835 Road To The Cure, Suite 250",,San Diego,92121,CA,USA,32.902232,-117.236374
23814,c:252819,,,Memphis,0,TN,USA,0.0,0.0
23815,c:252823,,,Detroit,0,MI,USA,0.0,0.0
23816,c:25283,"127 Peachtree Street, N.E.,",Suite 1551,Atlanta,30303,GA,USA,33.756855,-84.387899
23817,c:252848,,,Las Vegas,0,NV,USA,0.0,0.0
23818,c:252849,,,Dallas,0,TX,USA,0.0,0.0
23819,c:252850,,,Portland,0,OR,USA,0.0,0.0
23820,c:252855,,,San Francisco,0,CA,USA,0.0,0.0
23821,c:252856,,,San Francisco,0,CA,USA,0.0,0.0
23822,c:25286,3000 Kent Avenue,,West Lafayette,47906,IN,USA,40.4653401,-86.93169590000002
23823,c:2529,115 Corporate Blvd,,South Plainfield,07080,NJ,USA,40.5469516,-74.4199234
23824,c:252908,,,Madison,0,WI,USA,0.0,0.0
23825,c:252939,,,San diego,0,CA,USA,0.0,0.0
23826,c:252957,2002 Jimmy Durante Blvd,,Del Mar,92014,CA,USA,0.0,0.0
23827,c:252968,1300 Walt Whitman Road,,Melville,11747,NY,USA,0.0,0.0
23828,c:252970,,,Jacksonville,0,FL,USA,0.0,0.0
23829,c:252972,,,Orlando,0,FL,USA,0.0,0.0
23830,c:252981,,,Austin,0,TX,USA,0.0,0.0
23831,c:252987,,,Oakland,0,CA,USA,0.0,0.0
23832,c:253,2331 130th Ave NE,2nd Floor,Bellevue,98005,WA,USA,47.631239,-122.16806
23833,c:2530,2809 Ellendale Place #M,,Los Angeles,90007,CA,USA,34.029209,-118.289344
23834,c:25300,,,Grand Forks,58201,ND,USA,47.909156,-97.055612
23835,c:253005,,,Baltimore,0,MD,USA,0.0,0.0
23836,c:253037,,,San Franando,0,CA,USA,0.0,0.0
23837,c:253039,,,Kansas City,0,MO,USA,0.0,0.0
23838,c:253041,,,Cambridge,0,MA,USA,0.0,0.0
23839,c:253048,,,Los Angeles,0,CA,USA,0.0,0.0
23840,c:253054,300 Brannan Street,Suite #510,San Francisco,94107,CA,USA,0.0,0.0
23841,c:25306,75 9th ave,,New York,10011,NY,USA,40.74188770000001,-74.00474659999998
23842,c:25307,"450 Park Avenue South, Floor 9",,New York,10016,NY,USA,40.745003,-73.98322900000002
23843,c:25310,320 Park Avenue,30th Floor,New York,10022,NY,USA,40.757681,-73.974145
23844,c:253101,,,San Franciso,0,CA,USA,0.0,0.0
23845,c:25313,75 Lansing Street 2nd Floor,,San Francisco,94105,CA,USA,0.0,0.0
23846,c:253140,,,Richmond,0,VA,USA,0.0,0.0
23847,c:25316,8201 Corporate Drive,,Landover,20785,MD,USA,0.0,0.0
23848,c:253161,,,Santa Clara,0,CA,USA,0.0,0.0
23849,c:253163,,,Stamford,0,CT,USA,0.0,0.0
23850,c:253169,,,South Jordan,0,UT,USA,0.0,0.0
23851,c:25317,200 Boston Avenue,Suite 1500,Medford,02155,MA,USA,42.415719,-71.126711
23852,c:253170,,,Cambridge,0,MA,USA,0.0,0.0
23853,c:25318,5601 Balloon Fiesta Parkway NE,,Albuquerque,87113,NM,USA,35.199874,-106.582494
23854,c:253189,,,Austin,0,TX,USA,0.0,0.0
23855,c:2532,701 N Shoreline Blvd,,Mountain View,94043,CA,USA,37.40384,-122.07808
23856,c:25320,19 East 200 South,10th Floor Terrace,Salt Lake City,84111,UT,USA,40.7232836,-111.8572973
23857,c:253216,,,Cincinnati,0,OH,USA,0.0,0.0
23858,c:25323,"790 Memorial Drive, Suite 103",,Cambridge,02139,MA,USA,42.3595196,-71.1156913
23859,c:253235,,,Seattle,0,WA,USA,0.0,0.0
23860,c:25324,245 First Street,"Suite 1830, 18th Floor",Cambridge,02142,MA,USA,42.3634664,-71.07866379999999
23861,c:25325,2175 Monarch Street,,Alameda,94501,CA,USA,37.7831775,-122.3086191
23862,c:253257,,,Redlands,0,CA,USA,0.0,0.0
23863,c:253280,,,Portland,0,OR,USA,0.0,0.0
23864,c:253288,,,Salt Lake City,0,UT,USA,0.0,0.0
23865,c:253295,,,Edmond,0,OK,USA,0.0,0.0
23866,c:253296,,,San Francisco,0,CA,USA,0.0,0.0
23867,c:25330,890 Dubuque Ave,,South San Francisco,94080,CA,USA,37.7863728,-122.438545
23868,c:25331,104 West 27th Street,7th Floor,New York,NY 10001,NY,USA,40.745454,-73.991674
23869,c:25332,10210 NE Points Drive,,Kirkland,98033,WA,USA,47.6434969,-122.2033998
23870,c:253362,,,Bogota,0,CO,USA,0.0,0.0
23871,c:25339,301 Binney St,1st Floor,Cambridge,02142,MA,USA,42.3661884,-71.0802975
23872,c:2534,39300 Civic Center Dr,Suite 240,Fremont,94538,CA,USA,37.5541073,-121.9756765
23873,c:25341,100 CambridgePark Drive,,Cambridge,02140,MA,USA,42.3949086,-71.14629140000002
23874,c:253414,,,Grand Rapids,0,MI,USA,0.0,0.0
23875,c:253444,,,Austin,0,TX,USA,0.0,0.0
23876,c:253446,,,Palo Alto,0,CA,USA,0.0,0.0
23877,c:253449,,,Middleton,0,WI,USA,0.0,0.0
23878,c:253451,,,Baltimore,0,MD,USA,0.0,0.0
23879,c:253466,,,Alexandria,0,VA,USA,0.0,0.0
23880,c:253467,,,Costa Mesa,0,CA,USA,0.0,0.0
23881,c:25348,4A Colonel Drive,,Bourne,02532,MA,USA,41.7333505,-70.5893753
23882,c:253489,,,San Jose,0,CA,USA,0.0,0.0
23883,c:253491,1 Front Street,Suite 1425,San Francisco,94111,CA,USA,37.7918084,-122.39865690000002
23884,c:253495,,,Chicago,0,IL,USA,0.0,0.0
23885,c:253508,,,Redmond,0,WA,USA,0.0,0.0
23886,c:253510,,,Jacksonville,0,FL,USA,0.0,0.0
23887,c:253512,,,Orlando,0,FL,USA,0.0,0.0
23888,c:253523,,,Alexandria,0,VA,USA,0.0,0.0
23889,c:253530,,,Santa Clara,0,CA,USA,0.0,0.0
23890,c:25354,101 CALIFORNIA STREET,,SAN FRANCISCO,94111,CA,USA,37.792949,-122.398099
23891,c:253575,,,Las Vegas,0,NY,USA,0.0,0.0
23892,c:2536,175 West Jackson,8th floor,Chicago,60604,IL,USA,41.877493,-87.63319200000002
23893,c:25361,"11611 San Vicente Blvd., Suite 850",,Los Angeles,90049,CA,USA,34.054318,-118.462876
23894,c:253611,,,Los Angeles,0,CA,USA,0.0,0.0
23895,c:253625,,,San Francisco,0,CA,USA,0.0,0.0
23896,c:253665,,,Toms River,0,NJ,USA,0.0,0.0
23897,c:253666,,,San Francisco,0,CA,USA,0.0,0.0
23898,c:253670,,,San Diego,0,CA,USA,0.0,0.0
23899,c:253693,,,San Francisco,0,CA,USA,0.0,0.0
23900,c:253699,,,Chicago,0,IL,USA,0.0,0.0
23901,c:2537,2632 Marine Way,,Mountain View,94043,CA,USA,37.428373,-122.097604
23902,c:253712,,,Los Angeles,0,CA,USA,0.0,0.0
23903,c:253713,,,Arcadia,0,CA,USA,0.0,0.0
23904,c:253718,,,San Clemente,0,CA,USA,0.0,0.0
23905,c:25372,409 Illinois Street,,San Francisco,94158,CA,USA,37.4484914,-122.1802812
23906,c:253720,,,Warsaw,0,IL,USA,0.0,0.0
23907,c:253725,"10813 S. River Front Parkway, Suite 300,",,South Jordan,84095,UT,USA,0.0,0.0
23908,c:253729,,,Philadelphia,0,PA,USA,0.0,0.0
23909,c:25373,611 N. Brand Blvd,5th Floor,Glendale,91203,CA,USA,0.0,0.0
23910,c:25375,6222 185th Ave,,Redmond,98052,WA,USA,47.6614954,-122.09431979999998
23911,c:25376,1930 Palomar Point Way,Suite 107,Carlsbad,92008,CA,USA,33.129172,-117.286973
23912,c:253763,,,Mountain View,0,CA,USA,0.0,0.0
23913,c:25379,500 Corporate Circle,Suite C,Golden,80401,CO,USA,39.720088,-105.19231200000002
23914,c:253814,20660 Stevens Creek Boulevard  Suite 378,,Cupertino,95014,CA,USA,0.0,0.0
23915,c:25383,158 Credle Street,,Pittsboro,27312,NC,USA,35.72591770000001,-79.17917709999998
23916,c:253838,,,Burlington,0,VT,USA,0.0,0.0
23917,c:253842,,,Redmond,0,WA,USA,0.0,0.0
23918,c:253860,,,Niceville,0,FL,USA,0.0,0.0
23919,c:253867,,,Provo,0,UT,USA,0.0,0.0
23920,c:25387,209 Kearny Street,3rd Floor,San Francisco,94108,CA,USA,37.790024,-122.404121
23921,c:253870,,,Montrey,0,CA,USA,0.0,0.0
23922,c:253885,,,San Francisco,0,CA,USA,0.0,0.0
23923,c:25389,Suite 770,5001 Baum Blvd,Pittsburgh,15213,PA,USA,0.0,0.0
23924,c:253899,,,Warrenton,0,VA,USA,0.0,0.0
23925,c:25390,1917 Palomar Oaks Way,Suite 160,Carlsbad,92008,CA,USA,33.122222,-117.290415
23926,c:253902,,,Chicago,0,IL,USA,0.0,0.0
23927,c:253904,,,Bristol,0,TN,USA,0.0,0.0
23928,c:25391,7911 Haskell Avenue,,Van Nuys,91406-1909,CA,USA,34.205101,-118.475297
23929,c:253910,3601 S Broad St,,Philadelphia,19148,PA,USA,0.0,0.0
23930,c:253914,,,Dallas,0,TX,USA,0.0,0.0
23931,c:25392,1603 Carmody Court,Suite 400,Sewickley,15143,PA,USA,40.612461,-80.098299
23932,c:253924,,,Denver,0,CO,USA,0.0,0.0
23933,c:25393,26051 Merit Circle,Suite 103,Laguna Hills,92653,CA,USA,33.574055,-117.6749073
23934,c:253955,,,Charleston,0,SC,USA,0.0,0.0
23935,c:253956,,,Costa Mesa,0,CA,USA,0.0,0.0
23936,c:25396,2600 Colorado Ave.,,Santa Monica,90404,CA,USA,0.0,0.0
23937,c:25397,,,0,0,0,USA,0.0,0.0
23938,c:253988,,,Boston,0,MA,USA,0.0,0.0
23939,c:254003,,,Indianapolis,0,IN,USA,0.0,0.0
